Type,Invoice Code,Invoice Date,Brand Name,Product Code,Qty,Unit Price,Price Before Discount,Price After Discount,Cost,GP,GP Before Disc,Currency
IV,2987073,2018-09-28,NetApp BV,X-48895-00-0E-R6-C,4,0.00,0.00,0.00,16108.49,-16108.49,-16108.49,Thai Baht
IV,2987073,2018-09-28,NetApp BV,X6562-R6,2,0.00,0.00,0.00,168.15,-168.15,-168.15,Thai Baht
IV,2987073,2018-09-28,NetApp BV,CS-WARRANTY-EXTENSION,1,0.00,0.00,0.00,28534.33,-28534.33,-28534.33,Thai Baht
IV,2987073,2018-09-28,NetApp BV,X-80104-00-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2987091,2018-09-28,VMWare Inc,HZ7-ADN-100-C,1,755000.00,755000.00,755000.00,629418.93,125581.07,125581.07,Thai Baht
IV,2987091,2018-09-28,VMWare Inc,HZ7-ADN-100-G-SSS-C,1,159000.00,159000.00,159000.00,215623.44,-56623.44,-56623.44,Thai Baht
IV,2987107,2018-09-28,VMWare Inc,HZ7-ADN-100-G-SSS-C,4,159000.00,636000.00,636000.00,591480.00,44520.00,44520.00,Thai Baht
IV,2987117,2018-09-28,Veritas,13670-M0008,1,23840.00,23840.00,23840.00,21960.67,1879.33,1879.33,Thai Baht
IV,2987117,2018-09-28,Veritas,13131-M0008,1,14210.00,14210.00,14210.00,13091.77,1118.23,1118.23,Thai Baht
IV,2987118,2018-09-28,Veritas,13670-M0008,1,23840.00,23840.00,23840.00,21960.67,1879.33,1879.33,Thai Baht
IV,2987118,2018-09-28,Veritas,13131-M0008,1,14210.00,14210.00,14210.00,13091.77,1118.23,1118.23,Thai Baht
CN,DC001397,2018-09-24,Huawei Enterprise,88137ACA,-17,0.00,0.00,0.00,-60652.55,60652.55,60652.55,Thai Baht
CN,DC001397,2018-09-24,Huawei Enterprise,02310QHT,-1,32400.00,-32400.00,-32400.00,-14655.57,-17744.43,-17744.43,Thai Baht
CN,DC001397,2018-09-24,Huawei Enterprise,1073023,-17,86378.40,-1468432.80,-1468432.80,-1345755.51,-122677.29,-122677.29,Thai Baht
CN,DC001397,2018-09-24,Huawei Enterprise,88034CGG,-1,0.00,0.00,0.00,-27445.02,27445.02,27445.02,Thai Baht
CN,DC001397,2018-09-24,Huawei Enterprise,5331608,-1,0.00,0.00,0.00,-4786.54,4786.54,4786.54,Thai Baht
IV,DI57691,2018-09-04,Dell IOT & OEM,IOT-DOMMS116-B,1,251.25,251.25,251.25,250.00,1.25,1.25,Thai Baht
IV,DI57691,2018-09-04,Dell IOT & OEM,IOT-DKB216-B,1,351.76,351.76,351.76,350.00,1.76,1.76,Thai Baht
IV,DI57691,2018-09-04,Dell IOT & OEM,IOT-DME1916H,1,3015.08,3015.08,3015.08,3000.00,15.08,15.08,Thai Baht
IV,DI57691,2018-09-04,Dell IOT & OEM,IOT-W3030TC,1,12060.30,12060.30,12060.30,12000.00,60.30,60.30,Thai Baht
IV,DI57869,2018-09-07,Huawei Enterprise,L0003,48,270.00,12960.00,12960.00,11280.00,1680.00,1680.00,Thai Baht
IV,DI57951,2018-09-10,VMWare Inc,VS6-STD-G-SSS-C,2,0.00,0.00,0.00,16216.20,-16216.20,-16216.20,Thai Baht
IV,DI57951,2018-09-10,VMWare Inc,VS6-STD-C,2,38900.00,77800.00,77800.00,55819.50,21980.50,21980.50,Thai Baht
IV,DI58217,2018-09-18,Dell IOT & OEM,K-ADT-AC-65W,3,402.01,1206.03,1206.03,1200.00,6.03,6.03,Thai Baht
IV,DI58217,2018-09-18,Dell IOT & OEM,IOT-EMB5000,3,47236.18,141708.54,141708.54,141000.00,708.54,708.54,Thai Baht
IV,DI58407,2018-09-24,Huawei Enterprise,88137ACA,17,0.00,0.00,0.00,60652.55,-60652.55,-60652.55,Thai Baht
IV,DI58407,2018-09-24,Huawei Enterprise,02310QHT,1,32400.00,32400.00,32400.00,14655.57,17744.43,17744.43,Thai Baht
IV,DI58407,2018-09-24,Huawei Enterprise,1073023,17,86378.40,1468432.80,1468432.80,1345755.51,122677.29,122677.29,Thai Baht
IV,DI58407,2018-09-24,Huawei Enterprise,88034CGG,1,0.00,0.00,0.00,27445.02,-27445.02,-27445.02,Thai Baht
IV,DI58407,2018-09-24,Huawei Enterprise,5331608,1,0.00,0.00,0.00,4786.54,-4786.54,-4786.54,Thai Baht
IV,DI58559,2018-09-27,Oracle Corp,B73304Y3,1,101460.00,101460.00,101460.00,94208.40,7251.60,7251.60,Thai Baht
IV,DI58559,2018-09-27,Oracle Corp,B73304,2,33820.00,67640.00,67640.00,62805.60,4834.40,4834.40,Thai Baht
IV,DI58597,2018-09-27,Dell IOT & OEM,SPN-56260-F,1,0.00,0.00,0.00,52480.00,-52480.00,-52480.00,Thai Baht
IV,DI58597,2018-09-27,Dell IOT & OEM,SPN-56238-F,60,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58597,2018-09-27,Dell IOT & OEM,SPN-56249-F,120,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58597,2018-09-27,Dell IOT & OEM,SPN-56251-F,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58597,2018-09-27,Dell IOT & OEM,SPN-56250-F,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58597,2018-09-27,Dell IOT & OEM,SPN-56230-F,1,1235000.00,1235000.00,1235000.00,1032617.60,202382.40,202382.40,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,X-02657-00,2,0.00,0.00,0.00,4055.01,-4055.01,-4055.01,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,X66250-5,16,0.00,0.00,0.00,25178.08,-25178.08,-25178.08,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,X6568-R6,8,0.00,0.00,0.00,26492.76,-26492.76,-26492.76,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,OS-ONTAP1-CAP2-PREM-1P-P,432,0.00,0.00,0.00,496951.79,-496951.79,-496951.79,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,FAS2620A-HA-SSA,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,FAS2620A-EXP-101,2,0.00,0.00,0.00,512746.86,-512746.86,-512746.86,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,FAS2620A-002-SC,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,FAS2620-SYS-SC,2,864000.00,1728000.00,1728000.00,0.00,1728000.00,1728000.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,FAS2650A-EXP-119,1,0.00,0.00,0.00,388805.67,-388805.67,-388805.67,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,FAS2650A-002-SC,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,X-02659-00,1,0.00,0.00,0.00,2038.81,-2038.81,-2038.81,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-CIFS-01-C,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-FCP-01-C,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-SVAULT-01-C,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-SRESTORE-01-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-SMIRROR-01-C,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-SMGR-01-C,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-SMBR-01-C,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-SC-FOUNDATION-01-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-NFS-01-C,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-FLEXCLONE-01-C,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,OS-ONTAP1-CAP1-PREM-1P-P,960,0.00,0.00,0.00,982017.79,-982017.79,-982017.79,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,DATA-AT-REST-ENCRYPTION,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,X6562-R6,8,0.00,0.00,0.00,1920.02,-1920.02,-1920.02,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,X800D-R6,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,CS-S-SSP-4D,3,0.00,0.00,0.00,264044.69,-264044.69,-264044.69,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,X6596-R6,8,0.00,0.00,0.00,47077.72,-47077.72,-47077.72,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,X6588-R6,8,0.00,0.00,0.00,56715.31,-56715.31,-56715.31,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-CL-LICENSEMGR,3,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-CL-BASE,3,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,X800-42U-R6,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SRESTORE-01-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-SC-FOUNDATION,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,FAS2650-SYS-SC,1,1533000.00,1533000.00,1533000.00,0.00,1533000.00,1533000.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-2620A-NVE-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,FAS2650A-HA-SSA,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,SW-2-2650A-NVE-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,PSNAP-PS,3,0.00,0.00,0.00,105000.00,-105000.00,-105000.00,Thai Baht
IV,DI58617,2018-09-28,NetApp BV,PSNAP-MA,3,0.00,0.00,0.00,180000.00,-180000.00,-180000.00,Thai Baht
